,utcTime,frame,keplerianPeriodMillis,semiMajorAxis,eccentricity,inclination,rightAscensionAscendingNode,argumentPeriapsis,meanAnomaly
32,2026-01-01T02:46:40Z,EME2000,6371110.1124373805,7427957.672534255,8.882252515825584e-06,1.553376964770925,6.282967405922229,5.935683410281305,4.1762589390572735
33,2026-01-01T02:46:57.023Z,EME2000,6371111.566850339,7427958.802982721,8.818075685628328e-06,1.5533769665829036,6.282967057273371,5.913817664990908,4.214892830923956
34,2026-01-01T02:49:19.856Z,EME2000,6371122.323395906,7427967.163549426,8.746961218433408e-06,1.553376932326243,6.28296408376021,5.73093128331619,4.538473368055233
35,2026-01-01T02:55:00Z,EME2000,6371140.017494951,7427980.9163462045,1.1174602973383573e-05,1.5533767887154393,6.2829568624977865,5.508235057793366,5.0962220270283805
36,2026-01-01T02:55:07.826Z,EME2000,6371140.112150654,7427980.9899176285,1.1245239120980239e-05,1.5533767880144214,6.282956699741271,5.509315515913018,5.102850432655546
37,2026-01-01T03:03:20Z,EME2000,6371098.169965423,7427948.390195451,1.1172494113300874e-05,1.5533768454580414,6.282947787157696,5.9059818969776225,5.19098707073461
38,2026-01-01T03:08:12.091Z,EME2000,6371089.838788609,7427941.914748233,8.9355245718164e-06,1.553376499325588,6.282943196015789,5.843862105503657,5.540817833869696
39,2026-01-01T03:11:40Z,EME2000,6371112.5052994145,7427959.532396087,1.0114369272209714e-05,1.5533762876917767,6.282939340737423,5.632087537377496,5.957385099526447
40,2026-01-01T03:20:00Z,EME2000,6371146.686752087,7427986.1000449825,1.2311196190946367e-05,1.5533774364525827,6.282928164066223,5.665563797072861,0.1332345868380503
41,2026-01-01T03:28:20Z,EME2000,6371126.464705167,7427970.382396834,8.506065477390684e-06,1.5533799886354664,6.282917295985712,5.698869293620539,0.5924421106488196
42,2026-01-01T03:36:40Z,EME2000,6371046.905531049,7427908.544622701,9.374731895311191e-06,1.5533830741773256,6.282907795076433,4.576480661256852,2.207340384342844
43,2026-01-01T03:41:05.132Z,EME2000,6371030.965385645,7427896.155032379,1.2423295077592807e-05,1.5533839929919016,6.2829030032574344,4.81748414394661,2.2274939578482913
44,2026-01-01T03:41:07.816Z,EME2000,6371030.963522047,7427896.153583884,1.2433231624674072e-05,1.553384000048738,6.282902954818327,4.8213303521633515,2.2262910827772924
45,2026-01-01T03:45:00Z,EME2000,6371037.159746662,7427900.969644349,1.2077975895359775e-05,1.5533845535455244,6.282898851090403,5.190940105547787,2.085386052657051
46,2026-01-01T03:53:20Z,EME2000,6371088.228328982,7427940.663010422,7.347226483749745e-06,1.5533851659876423,6.282890088429714,6.26930657564105,1.4995331467651158
47,2026-01-01T04:00:01.830Z,EME2000,6371183.94188487,7428015.056667956,7.0622215645019405e-06,1.5533855957916842,6.282879373578804,1.806715508373129,0.07475989436655323
48,2026-01-01T04:01:40Z,EME2000,6371202.79475203,7428029.710073387,7.910413133456014e-06,1.5533860078567443,6.282876258496947,2.16394372622598,6.097419926161347
49,2026-01-01T04:03:48.309Z,EME2000,6371220.303464773,7428043.318720824,8.903894595302672e-06,1.553386727340093,6.2828722039699,2.5579599862653417,5.829795156784117
50,2026-01-01T04:07:33.484Z,EME2000,6371232.818132655,7428053.045739123,1.0227406413171472e-05,1.5533881411145078,6.282865667257178,3.1188575363563027,5.49070595897132
51,2026-01-01T04:10:00Z,EME2000,6371230.495375726,7428051.240378138,1.0979223133658949e-05,1.5533889168041495,6.2828619354615824,3.4122259455570974,5.341661490874127
52,2026-01-01T04:18:20Z,EME2000,6371154.471179274,7427992.150510518,1.2648853180986998e-05,1.553391060088245,6.282850687405767,4.254360963552769,4.992044326052447
53,2026-01-01T04:24:55.691Z,EME2000,6371085.821207963,7427938.792063357,1.1563216258064227e-05,1.5533934625094497,6.2828425912280546,4.699531911229269,4.936637740676685
54,2026-01-01T04:26:40Z,EME2000,6371080.1267056735,7427934.36598153,1.1147401427133029e-05,1.5533939367462464,6.28284057418867,4.723447604930229,5.0154689671172425
55,2026-01-01T04:33:15.450Z,EME2000,6371084.730808693,7427937.944544897,1.1341969126227663e-05,1.5533944162611248,6.282832640143544,4.598860929307632,5.529583060462534
56,2026-01-01T04:35:00Z,EME2000,6371088.954794408,7427941.227659325,1.1938492082003534e-05,1.5533943138484563,6.282830394284608,4.56031268369523,5.671116261960853
57,2026-01-01T04:35:56.301Z,EME2000,6371091.791751248,7427943.432698083,1.2357788866892254e-05,1.5533942464559722,6.2828291627248865,4.543984534559927,5.742902855835744
58,2026-01-01T04:41:37.536Z,EME2000,6371111.794152133,7427958.97965397,1.536364153084679e-05,1.553393857591852,6.28282149096539,4.570931714426302,6.052082117100656
59,2026-01-01T04:43:20Z,EME2000,6371112.778286366,7427959.7445763005,1.5656486548262567e-05,1.553393777097172,6.28281914300766,4.6192826833674925,6.1046616228421975
60,2026-01-01T04:51:40Z,EME2000,6371059.955195399,7427918.687558567,1.0572266236366329e-05,1.5533937204008652,6.282807868800006,4.598250778520021,0.335018985232679
61,2026-01-01T04:58:31.216Z,EME2000,6371099.752703241,7427949.620385709,1.5121437503672694e-05,1.553393894880235,6.282799061976328,4.556621010548076,0.7817003200184632
62,2026-01-01T05:00:00Z,EME2000,6371121.670410907,7427966.65601444,1.644911080671701e-05,1.553394046177041,6.282797046834689,4.656379511887842,0.7693964397177196
63,2026-01-01T05:08:20Z,EME2000,6371188.464492998,7428018.571869903,1.6010487662673837e-05,1.553397050220254,6.282784828416366,5.181880291698406,0.7364168283711472
64,2026-01-01T05:16:40Z,EME2000,6371122.913700615,7427967.62236591,7.942815288364483e-06,1.553400548142133,6.28277401624111,4.690165122054209,1.7206513775594612
65,2026-01-01T05:25:00Z,EME2000,6371030.954771355,7427896.146782344,1.7215227106882664e-05,1.5534020445730217,6.282764338189897,4.276660515450089,2.626661915382956
66,2026-01-01T05:26:03.891Z,EME2000,6371026.985168984,7427893.061379325,1.7649633508337585e-05,1.5534022425076446,6.282763176833918,4.333311781931968,2.6329439828130123
67,2026-01-01T05:31:57.355Z,EME2000,6371028.013414068,7427893.860590539,1.4917898600081108e-05,1.55340311724748,6.282756909100088,4.645779114564186,2.6686443223936305
68,2026-01-01T05:33:20Z,EME2000,6371029.895826943,7427895.323709972,1.3597460548731157e-05,1.5534032232975632,6.282755405162539,4.691826353772983,2.704004546665151
69,2026-01-01T05:41:40Z,EME2000,6371088.256340954,7427940.684782868,4.159019871425491e-06,1.553403377348454,6.282745660721818,4.0179331340957,3.870416064057668
70,2026-01-01T05:44:10.305Z,EME2000,6371133.166472735,7427975.591368126,6.35895170866986e-06,1.5534033747073817,6.282742604631766,3.074348831323203,4.962058352175381
71,2026-01-01T05:50:00Z,EME2000,6371232.023498835,7428052.42811064,1.9025023601500015e-05,1.5534035039234728,6.282735131169102,3.037917757088281,5.342962535971118
72,2026-01-01T05:52:43.668Z,EME2000,6371251.41649334,7428067.501292332,2.345914419889011e-05,1.5534037188473389,6.2827314625138095,3.2164069586408828,5.325697931641278
