,utcTime,frame,isInsolating,q0,q1,q2,q3,mass,X,Y,Z,Vx,Vy,Vz
668,2026-01-03T06:18:20Z,EME2000,True,-0.9497556163892936,0.007638259064604306,-0.3128648607361911,0.0046373539846232435,510.0,-4416854.810918206,-86256.3829374264,-5975587.088893197,5888.589237902126,-99.45386709969137,-4348.567775060436
669,2026-01-03T06:22:58.354Z,EME2000,True,-0.9836029604382147,0.008202106052734838,-0.18012579505408038,0.0035552256770844458,510.0,-2633503.5296234954,-110380.77678046192,-6947629.091646541,6844.565174549572,-72.8023566570689,-2592.1700993978984
670,2026-01-03T06:24:32.892Z,EME2000,True,-0.9909204242343359,0.008359055793192183,-0.13415207618124192,0.0031716679763573712,510.0,-1975991.3108908238,-116776.703751398,-7162245.835829749,7055.50063314044,-62.41074550688434,-1944.9396760282605
671,2026-01-03T06:26:40Z,EME2000,True,-0.9973716220898408,0.008541479403524498,-0.07190196236571073,0.0026454465481192484,510.0,-1066093.3075423029,-123778.13457058514,-7352799.544489533,7242.723345572609,-47.61141652815847,-1049.475561042231
672,2026-01-03T06:35:00Z,EME2000,True,-0.9848187455799986,0.008929550740441728,0.17335528750330903,0.0004957544320977367,510.0,2537398.0343363443,-131982.40365976244,-6983650.90175635,6879.674970314299,15.460939665473028,2496.2792134702972
673,2026-01-03T06:41:05.788Z,EME2000,True,-0.9378314849164613,0.008872868578720983,0.3469757283023371,-0.0011054734880049913,510.0,4837451.633867179,-117997.65964882188,-5641891.6221785145,5559.91895462025,60.19077752639653,4760.978449067301
674,2026-01-03T06:43:20Z,EME2000,True,-0.91286932264934,0.00877994607238342,0.4081539715407644,-0.001687550948064488,510.0,5539349.537029888,-108914.43082681924,-4955500.166698577,4884.311340454487,74.97025094795328,5452.614977999489
675,2026-01-03T06:51:40Z,EME2000,True,-0.7858500694623266,0.008102477678349288,0.6183524712645003,-0.0037735212485945145,510.0,7225964.662049758,-59982.55962261377,-1748260.378124981,1724.306791991797,116.79361279767666,7115.897173976216
676,2026-01-03T07:00:00Z,EME2000,True,-0.6114188602647951,0.006937678745813447,0.7912566628150344,-0.0056337799862728,510.0,7194229.598486307,3210.8699399735633,1875553.3747151468,-1848.622608514723,130.84161951604756,7084.254883672121
677,2026-01-03T07:07:49.010Z,EME2000,True,0.41405538230215866,-0.005466328602102193,-0.9102077883891122,0.00707400834238825,510.0,5603524.489287156,62075.68376175022,4883866.853758889,-4812.7344326734155,115.70330691594557,5515.091469395851
678,2026-01-03T07:08:20Z,EME2000,True,0.40011808201852606,-0.005358092921015278,-0.9164199867745663,0.007156753605486194,510.0,5451794.5133039495,65631.8597293922,5052474.179537324,-4978.744134300799,113.78492504944829,5365.526277484688
679,2026-01-03T07:16:40Z,EME2000,True,0.1647062333931084,-0.0034603282319263834,-0.9863020928337272,0.008250120107740433,510.0,2414955.2237084815,112472.5255393082,7027384.717843766,-6922.026678106326,69.80190855572181,2374.737209670332
680,2026-01-03T07:23:14.645Z,EME2000,True,-0.028848722405287373,-0.0018098729491614948,-0.999543726589436,0.008764371694155393,510.0,-428313.21997585054,130971.07712996966,7417400.867863655,-7305.930334984869,22.765057677924517,-422.9716697813269
681,2026-01-03T07:25:00Z,EME2000,True,-0.08064258152932358,-0.0013547421500531666,-0.9967029046940814,0.008846383010823763,510.0,-1194359.3633318883,132662.80208043344,7333057.247046045,-7223.216495605951,9.320134911696893,-1176.7407969864657
682,2026-01-03T07:25:12.007Z,EME2000,True,-0.08653441185155854,-0.0013026035346640336,-0.9962086636455556,0.008854223120780538,510.0,-1281004.4466947871,132765.45620526673,7318415.879659507,-7208.846980592618,7.7784678805137375,-1262.0031008967667
683,2026-01-03T07:33:20Z,EME2000,True,-0.32117412553415975,0.0008367356668788949,-0.9469778786134447,0.00890945439247491,510.0,-4520553.744332746,121404.07504628248,5897080.144305325,-5811.765755541543,-53.468061547863975,-4451.629188447365
684,2026-01-03T07:34:16.624Z,EME2000,True,-0.347458499101828,0.001084468685666653,-0.937652662897184,0.008882516050909664,510.0,-4842447.404485355,118189.37375949592,5635964.456882471,-5554.857180771946,-60.0490480301765,-4768.837022498342
685,2026-01-03T07:41:40Z,EME2000,True,-0.542388722855913,0.0029817887981984804,-0.8400800065506534,0.008435926039790579,510.0,-6773516.783652904,81303.95265304981,3058332.189867232,-3016.144476121802,-103.69666227178539,-6673.293286872996
686,2026-01-03T07:43:15.974Z,EME2000,True,-0.5814932873854367,0.0033771847862396633,-0.8135019984579385,0.008285520716143456,510.0,-7032284.3436436,71002.74339316745,2405124.8132847073,-2372.2464581585728,-110.80996057016792,-6928.7075978500725
687,2026-01-03T07:50:00Z,EME2000,True,-0.7308942245568762,0.004949634961505084,-0.6824320960662408,0.007454386747916163,510.0,-7415246.465521186,21844.15453841861,-509320.76520325616,501.88225495075073,-129.30532106681036,-7306.695466454355
688,2026-01-03T07:58:18.700Z,EME2000,True,-0.8749463197196955,0.006616155083311221,-0.4841371910503098,0.0060286269406858856,510.0,-6296950.087707845,-42661.51109976573,-3947428.5407819133,3891.529535832077,-124.15947955861512,-6202.50771167932
689,2026-01-03T07:58:20Z,EME2000,True,-0.8752562792506919,0.0066200218728058105,-0.4835765994796838,0.006024398584406992,510.0,-6291885.020876581,-42822.912531458016,-3955490.0094244075,3899.472203680484,-124.10552432542484,-6197.509577967799
690,2026-01-03T08:02:03.483Z,EME2000,True,-0.9230906339181136,0.0072431781414514585,-0.38447824332082015,0.005262922762354788,510.0,-5275622.673635632,-69301.39516017356,-5233673.371584395,5158.333558716617,-111.90223100281764,-5195.115182894002
691,2026-01-03T08:05:49.946Z,EME2000,True,-0.9601539084533619,0.007785471561714828,-0.27932822418822784,0.004427379150909979,510.0,-3986539.729016429,-92719.03344442787,-6270608.814593335,6178.746385356608,-94.05604629341983,-3924.7012407734005
692,2026-01-03T08:06:40Z,EME2000,True,-0.9667478961258268,0.00789251424724523,-0.25557440799870584,0.004235036157545782,510.0,-3672562.0500827963,-97312.55562618311,-6459351.713727993,6364.383581442553,-89.45140895553445,-3615.422469559922
693,2026-01-03T08:15:00Z,EME2000,True,-0.9998852365956192,0.008689581944911231,-0.012214267770295238,0.0021946449783016102,510.0,-181787.28850950697,-128728.69787467383,-7427507.220105235,7315.938720667985,-33.688375654589095,-179.44429852483498
694,2026-01-03T08:21:38.311Z,EME2000,True,-0.9830960397901382,0.008950814921000218,0.1828710990366331,0.0004696789659897831,510.0,2672065.8617124837,-132066.70578623287,-6933419.859552832,6830.1332351834535,17.146355346205198,2628.6910170059436
695,2026-01-03T08:23:20Z,EME2000,True,-0.9727113406463946,0.008962665359294032,0.23184546115118881,2.3476443893356422e-05,510.0,3352104.4036078393,-129666.43800342004,-6631826.458090763,6533.580134444969,30.0233469332941,3298.073207690576
